race_id,driver_id,constructor_id,position,constructor_ref,name_x_x,nationality_x,driver_ref,code,name_y_x,dob,nationality_y,round,circuit_id,name_x_y,race_year,circuit_ref,name_y_y,location,country,latitude,longitude,altitude,grid_y,position_order,points_y,laps_y,stop,lap,time,milliseconds_y
884,824.0,206.0,20.0,marussia,Marussia,Russian,jules_bianchi,BIA,Jules Bianchi,1989-08-03,French,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,20.0,18.0,0.0,64.0,1.0,2.0,14:06:58,29994.0
884,824.0,206.0,20.0,marussia,Marussia,Russian,jules_bianchi,BIA,Jules Bianchi,1989-08-03,French,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,20.0,18.0,0.0,64.0,2.0,16.0,14:28:59,20656.0
884,824.0,206.0,20.0,marussia,Marussia,Russian,jules_bianchi,BIA,Jules Bianchi,1989-08-03,French,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,20.0,18.0,0.0,64.0,3.0,29.0,14:49:08,19904.0
884,824.0,206.0,20.0,marussia,Marussia,Russian,jules_bianchi,BIA,Jules Bianchi,1989-08-03,French,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,20.0,18.0,0.0,64.0,4.0,46.0,15:15:24,19830.0
884,820.0,206.0,21.0,marussia,Marussia,Russian,chilton,CHI,Max Chilton,1991-04-21,British,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,21.0,19.0,0.0,64.0,1.0,15.0,14:27:24,25294.0
884,820.0,206.0,21.0,marussia,Marussia,Russian,chilton,CHI,Max Chilton,1991-04-21,British,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,21.0,19.0,0.0,64.0,2.0,30.0,14:50:58,21582.0
884,820.0,206.0,21.0,marussia,Marussia,Russian,chilton,CHI,Max Chilton,1991-04-21,British,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,21.0,19.0,0.0,64.0,3.0,47.0,15:17:21,21340.0
884,819.0,207.0,22.0,caterham,Caterham,Malaysian,pic,PIC,Charles Pic,1990-02-15,French,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,22.0,17.0,0.0,65.0,1.0,8.0,14:16:15,20734.0
884,819.0,207.0,22.0,caterham,Caterham,Malaysian,pic,PIC,Charles Pic,1990-02-15,French,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,22.0,17.0,0.0,65.0,2.0,23.0,14:39:41,20870.0
884,819.0,207.0,22.0,caterham,Caterham,Malaysian,pic,PIC,Charles Pic,1990-02-15,French,5,4,Spanish Grand Prix,2013,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109,22.0,17.0,0.0,65.0,3.0,41.0,15:07:38,21202.0
885,3.0,131.0,1.0,mercedes,Mercedes,German,rosberg,ROS,Nico Rosberg,1985-06-27,German,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,1.0,1.0,25.0,78.0,1.0,31.0,14:45:40,25200.0
885,1.0,131.0,2.0,mercedes,Mercedes,German,hamilton,HAM,Lewis Hamilton,1985-01-07,British,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,2.0,4.0,12.0,78.0,1.0,31.0,14:45:51,24801.0
885,20.0,9.0,3.0,red_bull,Red Bull,Austrian,vettel,VET,Sebastian Vettel,1987-07-03,German,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,3.0,2.0,18.0,78.0,1.0,30.0,14:44:08,24375.0
885,17.0,9.0,4.0,red_bull,Red Bull,Austrian,webber,WEB,Mark Webber,1976-08-27,Australian,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,4.0,3.0,15.0,78.0,1.0,25.0,14:37:28,24316.0
885,8.0,208.0,5.0,lotus_f1,Lotus F1,British,raikkonen,RAI,Kimi Räikkönen,1979-10-17,Finnish,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,5.0,10.0,1.0,78.0,1.0,26.0,14:38:49,24420.0
885,8.0,208.0,5.0,lotus_f1,Lotus F1,British,raikkonen,RAI,Kimi Räikkönen,1979-10-17,Finnish,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,5.0,10.0,1.0,78.0,2.0,70.0,16:10:41,25125.0
885,4.0,6.0,6.0,ferrari,Ferrari,Italian,alonso,ALO,Fernando Alonso,1981-07-29,Spanish,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,6.0,7.0,6.0,78.0,1.0,28.0,14:41:32,24489.0
885,815.0,1.0,7.0,mclaren,McLaren,British,perez,PER,Sergio Pérez,1990-01-26,Mexican,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,7.0,16.0,0.0,72.0,1.0,29.0,14:42:57,24672.0
885,16.0,10.0,8.0,force_india,Force India,Indian,sutil,SUT,Adrian Sutil,1983-01-11,German,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,8.0,5.0,10.0,78.0,1.0,30.0,14:44:28,25274.0
885,18.0,1.0,9.0,mclaren,McLaren,British,button,BUT,Jenson Button,1980-01-19,British,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,9.0,6.0,8.0,78.0,1.0,26.0,14:38:54,24585.0
885,818.0,5.0,10.0,toro_rosso,Toro Rosso,Italian,vergne,VER,Jean-Éric Vergne,1990-04-25,French,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,10.0,8.0,4.0,78.0,1.0,29.0,14:43:05,24827.0
885,807.0,15.0,11.0,sauber,Sauber,Swiss,hulkenberg,HUL,Nico Hülkenberg,1987-08-19,German,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,11.0,11.0,0.0,78.0,1.0,27.0,14:40:28,24974.0
885,817.0,5.0,12.0,toro_rosso,Toro Rosso,Italian,ricciardo,RIC,Daniel Ricciardo,1989-07-01,Australian,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,12.0,18.0,0.0,61.0,1.0,22.0,14:33:49,25225.0
885,154.0,208.0,13.0,lotus_f1,Lotus F1,British,grosjean,GRO,Romain Grosjean,1986-04-17,French,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,13.0,17.0,0.0,63.0,1.0,30.0,14:44:55,24565.0
885,154.0,208.0,13.0,lotus_f1,Lotus F1,British,grosjean,GRO,Romain Grosjean,1986-04-17,French,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,13.0,17.0,0.0,63.0,2.0,62.0,15:58:00,39980.0
885,822.0,3.0,14.0,williams,Williams,British,bottas,BOT,Valtteri Bottas,1989-08-28,Finnish,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,14.0,12.0,0.0,78.0,1.0,30.0,14:44:53,29063.0
885,823.0,207.0,15.0,caterham,Caterham,Malaysian,garde,VDG,Giedo van der Garde,1985-04-25,Dutch,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,15.0,15.0,0.0,78.0,1.0,1.0,14:04:55,35100.0
885,823.0,207.0,15.0,caterham,Caterham,Malaysian,garde,VDG,Giedo van der Garde,1985-04-25,Dutch,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,15.0,15.0,0.0,78.0,2.0,24.0,14:37:13,25676.0
885,823.0,207.0,15.0,caterham,Caterham,Malaysian,garde,VDG,Giedo van der Garde,1985-04-25,Dutch,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,15.0,15.0,0.0,78.0,3.0,35.0,14:55:21,25862.0
885,813.0,3.0,16.0,williams,Williams,British,maldonado,MAL,Pastor Maldonado,1985-03-09,Venezuelan,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,16.0,20.0,0.0,44.0,1.0,1.0,14:04:48,40507.0
885,813.0,3.0,16.0,williams,Williams,British,maldonado,MAL,Pastor Maldonado,1985-03-09,Venezuelan,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,16.0,20.0,0.0,44.0,2.0,30.0,14:45:08,26146.0
885,814.0,10.0,17.0,force_india,Force India,Indian,resta,DIR,Paul di Resta,1986-04-16,British,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,17.0,9.0,2.0,78.0,1.0,9.0,14:15:54,25643.0
885,819.0,207.0,18.0,caterham,Caterham,Malaysian,pic,PIC,Charles Pic,1990-02-15,French,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,18.0,22.0,0.0,7.0,,,,
885,821.0,15.0,19.0,sauber,Sauber,Swiss,gutierrez,GUT,Esteban Gutiérrez,1991-08-05,Mexican,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,19.0,13.0,0.0,78.0,1.0,28.0,14:42:09,25364.0
885,821.0,15.0,19.0,sauber,Sauber,Swiss,gutierrez,GUT,Esteban Gutiérrez,1991-08-05,Mexican,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,19.0,13.0,0.0,78.0,2.0,63.0,15:59:23,25926.0
885,820.0,206.0,20.0,marussia,Marussia,Russian,chilton,CHI,Max Chilton,1991-04-21,British,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,22.0,14.0,0.0,78.0,1.0,23.0,14:35:17,25337.0
885,820.0,206.0,20.0,marussia,Marussia,Russian,chilton,CHI,Max Chilton,1991-04-21,British,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,22.0,14.0,0.0,78.0,2.0,48.0,15:38:30,19553.0
885,820.0,206.0,20.0,marussia,Marussia,Russian,chilton,CHI,Max Chilton,1991-04-21,British,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,22.0,14.0,0.0,78.0,3.0,63.0,15:59:31,26198.0
885,824.0,206.0,21.0,marussia,Marussia,Russian,jules_bianchi,BIA,Jules Bianchi,1989-08-03,French,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,20.0,19.0,0.0,58.0,1.0,22.0,14:34:05,25098.0
885,824.0,206.0,21.0,marussia,Marussia,Russian,jules_bianchi,BIA,Jules Bianchi,1989-08-03,French,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,20.0,19.0,0.0,58.0,2.0,35.0,14:54:16,25215.0
885,13.0,6.0,22.0,ferrari,Ferrari,Italian,massa,MAS,Felipe Massa,1981-04-25,Brazilian,6,6,Monaco Grand Prix,2013,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,21.0,21.0,0.0,28.0,1.0,26.0,14:39:26,25331.0
886,20.0,9.0,1.0,red_bull,Red Bull,Austrian,vettel,VET,Sebastian Vettel,1987-07-03,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1.0,1.0,25.0,70.0,1.0,16.0,14:24:20,20835.0
886,20.0,9.0,1.0,red_bull,Red Bull,Austrian,vettel,VET,Sebastian Vettel,1987-07-03,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,1.0,1.0,25.0,70.0,2.0,49.0,15:07:50,20898.0
886,1.0,131.0,2.0,mercedes,Mercedes,German,hamilton,HAM,Lewis Hamilton,1985-01-07,British,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2.0,3.0,15.0,70.0,1.0,19.0,14:28:27,20879.0
886,1.0,131.0,2.0,mercedes,Mercedes,German,hamilton,HAM,Lewis Hamilton,1985-01-07,British,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,2.0,3.0,15.0,70.0,2.0,48.0,15:06:50,20656.0
886,822.0,3.0,3.0,williams,Williams,British,bottas,BOT,Valtteri Bottas,1989-08-28,Finnish,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,3.0,14.0,0.0,69.0,1.0,14.0,14:22:18,22242.0
886,822.0,3.0,3.0,williams,Williams,British,bottas,BOT,Valtteri Bottas,1989-08-28,Finnish,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,3.0,14.0,0.0,69.0,2.0,40.0,14:57:42,24418.0
886,3.0,131.0,4.0,mercedes,Mercedes,German,rosberg,ROS,Nico Rosberg,1985-06-27,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,4.0,5.0,10.0,70.0,1.0,14.0,14:21:51,21125.0
886,3.0,131.0,4.0,mercedes,Mercedes,German,rosberg,ROS,Nico Rosberg,1985-06-27,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,4.0,5.0,10.0,70.0,2.0,31.0,14:44:51,20832.0
886,3.0,131.0,4.0,mercedes,Mercedes,German,rosberg,ROS,Nico Rosberg,1985-06-27,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,4.0,5.0,10.0,70.0,3.0,57.0,15:19:14,21459.0
886,17.0,9.0,5.0,red_bull,Red Bull,Austrian,webber,WEB,Mark Webber,1976-08-27,Australian,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,5.0,4.0,12.0,70.0,1.0,13.0,14:20:32,20716.0
886,17.0,9.0,5.0,red_bull,Red Bull,Austrian,webber,WEB,Mark Webber,1976-08-27,Australian,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,5.0,4.0,12.0,70.0,2.0,46.0,15:04:23,22709.0
886,4.0,6.0,6.0,ferrari,Ferrari,Italian,alonso,ALO,Fernando Alonso,1981-07-29,Spanish,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,6.0,2.0,18.0,70.0,1.0,16.0,14:24:36,20512.0
886,4.0,6.0,6.0,ferrari,Ferrari,Italian,alonso,ALO,Fernando Alonso,1981-07-29,Spanish,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,6.0,2.0,18.0,70.0,2.0,47.0,15:05:39,20636.0
886,818.0,5.0,7.0,toro_rosso,Toro Rosso,Italian,vergne,VER,Jean-Éric Vergne,1990-04-25,French,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,7.0,6.0,8.0,69.0,1.0,13.0,14:20:45,21900.0
886,818.0,5.0,7.0,toro_rosso,Toro Rosso,Italian,vergne,VER,Jean-Éric Vergne,1990-04-25,French,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,7.0,6.0,8.0,69.0,2.0,57.0,15:19:32,20739.0
886,16.0,10.0,8.0,force_india,Force India,Indian,sutil,SUT,Adrian Sutil,1983-01-11,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,8.0,10.0,1.0,69.0,1.0,9.0,14:15:30,22789.0
886,16.0,10.0,8.0,force_india,Force India,Indian,sutil,SUT,Adrian Sutil,1983-01-11,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,8.0,10.0,1.0,69.0,2.0,37.0,14:53:24,21000.0
886,16.0,10.0,8.0,force_india,Force India,Indian,sutil,SUT,Adrian Sutil,1983-01-11,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,8.0,10.0,1.0,69.0,3.0,61.0,15:25:13,14489.0
886,8.0,208.0,9.0,lotus_f1,Lotus F1,British,raikkonen,RAI,Kimi Räikkönen,1979-10-17,Finnish,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,10.0,9.0,2.0,69.0,1.0,22.0,14:33:09,25182.0
886,817.0,5.0,10.0,toro_rosso,Toro Rosso,Italian,ricciardo,RIC,Daniel Ricciardo,1989-07-01,Australian,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,11.0,15.0,0.0,68.0,1.0,12.0,14:19:39,21223.0
886,817.0,5.0,10.0,toro_rosso,Toro Rosso,Italian,ricciardo,RIC,Daniel Ricciardo,1989-07-01,Australian,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,11.0,15.0,0.0,68.0,2.0,39.0,14:56:29,21315.0
886,807.0,15.0,11.0,sauber,Sauber,Swiss,hulkenberg,HUL,Nico Hülkenberg,1987-08-19,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,9.0,21.0,0.0,45.0,1.0,12.0,14:19:40,21623.0
886,807.0,15.0,11.0,sauber,Sauber,Swiss,hulkenberg,HUL,Nico Hülkenberg,1987-08-19,German,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,9.0,21.0,0.0,45.0,2.0,38.0,14:55:03,21014.0
886,815.0,1.0,12.0,mclaren,McLaren,British,perez,PER,Sergio Pérez,1990-01-26,Mexican,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,12.0,11.0,0.0,69.0,1.0,13.0,14:21:03,20427.0
886,815.0,1.0,12.0,mclaren,McLaren,British,perez,PER,Sergio Pérez,1990-01-26,Mexican,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,12.0,11.0,0.0,69.0,2.0,43.0,15:01:30,20805.0
886,813.0,3.0,13.0,williams,Williams,British,maldonado,MAL,Pastor Maldonado,1985-03-09,Venezuelan,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,13.0,16.0,0.0,68.0,1.0,12.0,14:19:42,24557.0
886,813.0,3.0,13.0,williams,Williams,British,maldonado,MAL,Pastor Maldonado,1985-03-09,Venezuelan,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,13.0,16.0,0.0,68.0,2.0,17.0,14:26:50,14446.0
886,813.0,3.0,13.0,williams,Williams,British,maldonado,MAL,Pastor Maldonado,1985-03-09,Venezuelan,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,13.0,16.0,0.0,68.0,3.0,49.0,15:10:14,21637.0
886,18.0,1.0,14.0,mclaren,McLaren,British,button,BUT,Jenson Button,1980-01-19,British,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,14.0,12.0,0.0,69.0,1.0,27.0,14:40:12,20212.0
886,821.0,15.0,15.0,sauber,Sauber,Swiss,gutierrez,GUT,Esteban Gutiérrez,1991-08-05,Mexican,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,15.0,20.0,0.0,63.0,1.0,21.0,14:32:08,22017.0
886,821.0,15.0,15.0,sauber,Sauber,Swiss,gutierrez,GUT,Esteban Gutiérrez,1991-08-05,Mexican,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,15.0,20.0,0.0,63.0,2.0,63.0,15:28:44,21524.0
886,13.0,6.0,16.0,ferrari,Ferrari,Italian,massa,MAS,Felipe Massa,1981-04-25,Brazilian,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,16.0,8.0,4.0,69.0,1.0,17.0,14:26:26,20473.0
886,13.0,6.0,16.0,ferrari,Ferrari,Italian,massa,MAS,Felipe Massa,1981-04-25,Brazilian,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,16.0,8.0,4.0,69.0,2.0,41.0,14:58:51,20372.0
886,814.0,10.0,17.0,force_india,Force India,Indian,resta,DIR,Paul di Resta,1986-04-16,British,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,17.0,7.0,6.0,69.0,1.0,56.0,15:18:16,21066.0
886,819.0,207.0,18.0,caterham,Caterham,Malaysian,pic,PIC,Charles Pic,1990-02-15,French,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,18.0,18.0,0.0,67.0,1.0,11.0,14:18:33,22184.0
886,819.0,207.0,18.0,caterham,Caterham,Malaysian,pic,PIC,Charles Pic,1990-02-15,French,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,18.0,18.0,0.0,67.0,2.0,36.0,14:53:10,22033.0
886,154.0,208.0,19.0,lotus_f1,Lotus F1,British,grosjean,GRO,Romain Grosjean,1986-04-17,French,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,22.0,13.0,0.0,69.0,1.0,42.0,15:00:07,20859.0
886,154.0,208.0,19.0,lotus_f1,Lotus F1,British,grosjean,GRO,Romain Grosjean,1986-04-17,French,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,22.0,13.0,0.0,69.0,2.0,53.0,15:14:53,21574.0
886,824.0,206.0,20.0,marussia,Marussia,Russian,jules_bianchi,BIA,Jules Bianchi,1989-08-03,French,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,19.0,17.0,0.0,68.0,1.0,41.0,14:59:38,21378.0
886,820.0,206.0,21.0,marussia,Marussia,Russian,chilton,CHI,Max Chilton,1991-04-21,British,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,20.0,19.0,0.0,67.0,1.0,38.0,14:55:52,21374.0
886,823.0,207.0,22.0,caterham,Caterham,Malaysian,garde,VDG,Giedo van der Garde,1985-04-25,Dutch,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,21.0,22.0,0.0,43.0,1.0,8.0,14:14:22,22323.0
886,823.0,207.0,22.0,caterham,Caterham,Malaysian,garde,VDG,Giedo van der Garde,1985-04-25,Dutch,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,21.0,22.0,0.0,43.0,2.0,32.0,14:48:17,22039.0
886,823.0,207.0,22.0,caterham,Caterham,Malaysian,garde,VDG,Giedo van der Garde,1985-04-25,Dutch,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,21.0,22.0,0.0,43.0,3.0,38.0,14:56:58,29056.0
886,823.0,207.0,22.0,caterham,Caterham,Malaysian,garde,VDG,Giedo van der Garde,1985-04-25,Dutch,7,7,Canadian Grand Prix,2013,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,21.0,22.0,0.0,43.0,4.0,40.0,15:00:06,24510.0
887,1.0,131.0,1.0,mercedes,Mercedes,German,hamilton,HAM,Lewis Hamilton,1985-01-07,British,8,9,British Grand Prix,2013,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1.0,4.0,12.0,52.0,1.0,8.0,13:17:20,29026.0
887,1.0,131.0,1.0,mercedes,Mercedes,German,hamilton,HAM,Lewis Hamilton,1985-01-07,British,8,9,British Grand Prix,2013,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,1.0,4.0,12.0,52.0,2.0,36.0,14:08:08,24635.0
887,3.0,131.0,2.0,mercedes,Mercedes,German,rosberg,ROS,Nico Rosberg,1985-06-27,German,8,9,British Grand Prix,2013,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,2.0,1.0,25.0,52.0,1.0,12.0,13:23:20,24990.0
887,3.0,131.0,2.0,mercedes,Mercedes,German,rosberg,ROS,Nico Rosberg,1985-06-27,German,8,9,British Grand Prix,2013,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,2.0,1.0,25.0,52.0,2.0,34.0,14:04:28,24893.0
887,3.0,131.0,2.0,mercedes,Mercedes,German,rosberg,ROS,Nico Rosberg,1985-06-27,German,8,9,British Grand Prix,2013,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,2.0,1.0,25.0,52.0,3.0,42.0,14:17:48,25436.0
887,20.0,9.0,3.0,red_bull,Red Bull,Austrian,vettel,VET,Sebastian Vettel,1987-07-03,German,8,9,British Grand Prix,2013,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,3.0,21.0,0.0,41.0,1.0,13.0,13:24:55,24159.0
887,20.0,9.0,3.0,red_bull,Red Bull,Austrian,vettel,VET,Sebastian Vettel,1987-07-03,German,8,9,British Grand Prix,2013,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,3.0,21.0,0.0,41.0,2.0,35.0,14:06:01,24092.0
